empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.altitude,extra.ebikes,extra.has_ebikes,extra.last_updated,extra.normal_bikes,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.slots,extra.uid,extra.post_code
4,9,b894ec8d0d8ab0f3a9bf708ee4c90d14,43.659575,-79.365769,Dundas St E / Parliament St,2024-08-05T17:31:36.704000Z,Dundas St E / Parliament St,0.0,0,True,1722878938,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7065,
1,20,195c1a917f697ab4b4fb52431e921423,43.668456,-79.393899,Queen's Park / Bloor St W,2024-08-05T17:31:36.722000Z,Queen's Park / Bloor St W,0.0,5,True,1722879036,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7063,
5,14,e67960ae2a91a3adf6adf65a92dfd09f,43.639052,-79.399792,Fort York Blvd / Bathurst St - SMART,2024-08-05T17:31:36.896000Z,Fort York Blvd / Bathurst St SMART,0.0,0,True,1722878961,14,"['key', 'transitcard', 'phone']",False,1,1,20,7366,
11,4,4b7f75302d4eec9130e1e486ba486571,43.6448617,-79.42822,Alma Ave / Gladstone Ave SMART,2024-08-05T17:31:36.925000Z,Alma Ave / Gladstone Ave SMART,0.0,0,True,1722878988,4,"['key', 'transitcard', 'phone']",False,1,1,15,7367,
6,6,1e01daecd9b52d95d82346c5c81d2ba0,43.660414,-79.415646,Harbord St / Clinton St,2024-08-05T17:31:37.111000Z,Harbord St / Clinton St,0.0,0,True,1722878984,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7192,
6,1,82051b9dc79b4b401acc0872abc734a9,43.661975,-79.407896,Central Tech  (Harbord St),2024-08-05T17:31:37.117000Z,Central Tech (Harbord St),0.0,0,True,1722879082,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7191,
9,1,4504736e6ccb393e9f89000f91479688,43.65905,-79.422988,Roxton Rd / Harbord St,2024-08-05T17:31:37.149000Z,Roxton Rd / Harbord St,0.0,0,True,1722878933,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7196,
11,0,b4e20439535ceebae999cba2f02789eb,43.66,-79.4088888888889,Ulster St / Bathurst St,2024-08-05T17:31:37.168000Z,Ulster St / Bathurst St,0.0,0,True,1722878976,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7195,
12,11,09007b5f868cd54be0f040f9a9a75c42,43.690564,-79.326319,Mortimer Ave / Coxwell Ave,2024-08-05T17:31:37.175000Z,Mortimer Ave / Coxwell Ave,0.0,2,True,1722878948,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7194,
8,6,7f29cbdced0d217c129cc9648f1becbe,43.688325,-79.300463,Danforth Ave / Barrington Ave,2024-08-05T17:31:39.637000Z,Danforth Ave / Barrington Ave,0.0,2,True,1722878938,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7083,
17,8,135f69ed3bde48aaf1d0006b4f080149,43.658938,-79.383518,College Park - Gerrard Entrance,2024-08-05T17:31:37.495000Z,College Park- Gerrard Entrance,0.0,1,True,1722879013,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,25,7389,
6,8,fe97ae335b31b6c455f340f397904d38,43.683378,-79.322961,Danforth Ave / Coxwell Ave,2024-08-05T17:31:37.531000Z,Danforth Ave / Coxwell Ave,0.0,4,True,1722879073,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7088,
3,12,d8db167197846ff7cbe59c9a35aed587,43.6425636,-79.3762,12 Harbour St,2024-08-05T17:31:37.656000Z,12 Harbour St,0.0,0,True,1722878980,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7383,
3,9,391a459d2ca6e2c8eefa90736b2e9142,43.6521,-79.4486,Howard Park Ave / Dundas St W - SMART,2024-08-05T17:31:37.664000Z,Howard Park Ave / Dundas St W,0.0,0,True,1722878948,9,"['key', 'transitcard', 'phone']",False,1,1,12,7247,
11,5,0ac5489c6a4750403c053598153880b0,43.633473,-79.425679,Dufferin Gate - SMART,2024-08-05T17:31:37.673000Z,Dufferin Gate,0.0,0,True,1722879037,5,"['key', 'transitcard', 'phone']",False,1,1,16,7244,
17,17,0e89e5d6c910f6df787cd9c903ade959,43.630254,-79.420317,Lake Shore Blvd W / Ontario Dr,2024-08-05T17:31:37.681000Z,Lake Shore Blvd W / Ontario Dr (Ontario Place),0.0,0,True,1722878980,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,35,7242,
14,20,d0d6832dcab19b3cb35c2474d2e8c088,43.662403,-79.423098,Bloor St W / Shaw St - SMART,2024-08-05T17:31:37.686000Z,Bloor St W / Shaw Ave,0.0,1,True,1722878954,19,"['key', 'transitcard', 'phone']",False,1,1,34,7240,
13,3,beb87ea54499f95a614653924c99b9c4,43.656945,-79.424911,Concord Ave / Dewson St,2024-08-05T17:31:37.688000Z,Concord Av / Dewson St,0.0,0,True,1722879017,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,17,7360,
19,0,d8c6779ffdcc8889412fd4c9b0a08c35,43.6817346,-79.4184725,Hocken Ave / Vaughan Rd,2024-08-05T17:31:37.696000Z,Hocken Ave./Vaughan Rd.,0.0,0,True,1722879035,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7361,
19,0,fba4560a5641afdb69a97d04466ef788,43.683296,-79.418734,St Clair Ave W / Bathurst St.,2024-08-05T17:31:37.702000Z,St Clair Ave W / Bathurst St.,0.0,0,True,1722878904,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7362,
4,14,a943462e1ee05f0073b647a5b787f81d,43.673831,-79.281455,Queen St E / Nursewood Rd,2024-08-05T17:31:37.722000Z,Queen St E / Nursewood Rd (Neville Park Loop),0.0,0,True,1722879010,14,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,18,7364,
7,15,e3c4ef5e47b905992ebcd262cc3df594,43.666325,-79.3014,Kewbeach Ave / Kenilworth Ave,2024-08-05T17:31:37.753000Z,Kew Beach Ave / Kenilworth Ave,0.0,0,True,1722878962,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7365,
9,6,044fd938d016b91837e9b02be913b5c7,43.651145,-79.423742,Lakeview Ave / Harrison St (Green P) – SMART,2024-08-05T17:31:37.769000Z,Dovercourt Rd / Harrison St (Green P) - SMART,0.0,1,True,1722879019,5,"['key', 'transitcard', 'phone']",False,1,1,16,7249,
6,13,c8cc2df4c8343778481f7f7c53499df7,43.654905,-79.398448,Baldwin St / Spadina Ave - SMART,2024-08-05T17:31:37.777000Z,Baldwin Ave / Spadina Ave,0.0,1,True,1722879003,12,"['key', 'transitcard', 'phone']",False,1,1,20,7248,
5,1,2037c7d47c8b7babcd2c4a058a66a6c8,43.6571,-79.4056,College St / Borden St,2024-08-05T17:31:37.979000Z,College St / Borden St,0.0,0,True,1722879043,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7023,
15,8,73555343619c6b9d1253029204bbd5cd,43.652823,-79.393388,Beverley St / Dundas St W,2024-08-05T17:31:38.037000Z,Beverley  St / Dundas St W,0.0,0,True,1722878960,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7027,
5,9,d4c9a3af6604468422edfb03f56462db,43.665527,-79.387499,Bay St / St. Joseph St,2024-08-05T17:31:38.046000Z,Bay St / St. Joseph St,,3,True,1722878933,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7026,
17,13,6e0b53806a9d068b042fa21bd67c5418,43.6582,-79.3768,Gould St / Mutual St,2024-08-05T17:31:38.069000Z,Gould St / Mutual St,,0,True,1722878947,13,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7028,
8,4,c6f56ec0831b791abbce0992adba6318,43.671172,-79.354704,Riverdale Park North (Broadview Ave),2024-08-05T17:31:38.172000Z,Riverdale Park North (Broadview Ave),0.0,0,True,1722878995,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7097,
10,4,3b2853992a1700739c8fa569801e1c48,43.677076,-79.35667,Danforth Ave / Ellerbeck St,2024-08-05T17:31:38.188000Z,Danforth Ave / Ellerbeck St,0.0,4,True,1722878970,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,14,7095,
22,2,a9f7723da0cc432f4d057e3ceede292e,43.678401,-79.346289,Danforth Ave / Gough Ave,2024-08-05T17:31:38.193000Z,Danforth Ave / Gough Ave,0.0,0,True,1722879064,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,24,7093,
15,4,79b67fbfd130d41c9162e805a9e755be,43.681991,-79.329455,Danforth Ave / Lamb Ave,2024-08-05T17:31:38.199000Z,Danforth Ave / Lamb Ave,0.0,2,True,1722879006,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7090,
5,9,667cd54aa27ec06620753f3d19a78b3d,43.6422222,-79.41111111111111,King St W / Stafford St,2024-08-05T17:31:38.204000Z,King St W / Stafford St,0.0,0,True,1722879035,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7158,
15,3,37b46f2e5573e69f5451dc09c0c14660,43.663808,-79.410491,Bathurst St / Lennox St,2024-08-05T17:31:38.239000Z,Bathurst St / Lennox St,0.0,0,True,1722878958,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7155,
21,1,8db545a0135f7b92022fbdbbc75af6c4,43.6666667,-79.41166666666668,Bathurst Subway Station,2024-08-05T17:31:38.243000Z,Bathurst Subway Station,0.0,0,True,1722878992,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7154,
16,3,78ac4436b3398ac55b47569863af6c41,43.6638889,-79.41888888888889,Bloor St W / Christie St,2024-08-05T17:31:38.253000Z,Bloor St W / Christie St,0.0,0,True,1722879002,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7153,
11,0,6d45f03d18059ba5e61f0d44a0cea59d,43.661705,-79.425734,Ossington Ave / Bloor St W,2024-08-05T17:31:38.265000Z,Ossington Ave / Bloor St W,0.0,0,True,1722878971,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7152,
6,12,cf1adac21d23e26855ea06278b5cd149,43.6686111,-79.42027777777778,Essex St / Christie St - SMART,2024-08-05T17:31:38.270000Z,Essex St / Christie St,0.0,1,True,1722878979,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7151,
17,1,3863dd61e00ea66710f789ae4297a2d2,43.665327,-79.43235,Westmoreland Ave / Fernbank Ave,2024-08-05T17:31:38.452000Z,Westmoreland Ave / Fernbank Ave,0.0,1,True,1722879033,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7296,
10,9,46bdd4a2b7715a9e32917b830777f17f,43.657343,-79.43112,Havelock St / Dufferin Park,2024-08-05T17:31:38.457000Z,Havelock St / Dufferin Park,0.0,1,True,1722879017,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7297,
22,0,6ac9cdf0b92883715b404d41c779af0b,43.645324,-79.40345,Bathurst St / Adelaide St W,2024-08-05T17:31:38.465000Z,Bathurst St / Adelaide St W,0.0,0,True,1722878904,0,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,25,7298,
2,11,a0582ad73e21704a28197ee3c0aa4bcd,43.650256,-79.36163,Mill St / Parliament St,2024-08-05T17:31:38.474000Z,Mill St / Parliament St,0.0,0,True,1722879069,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7299,
1,17,bc19a4e6924e29937e76c9e82b55584c,43.651111111111106,-79.4213888888889,Ossington Ave / Harrison St,2024-08-05T17:31:38.692000Z,Ossington Ave / Harrison St,0.0,1,True,1722879080,16,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7209,
9,6,71debce521f35fd4e280e8ee1e2dd8cc,43.656296,-79.414663,80 Clinton St,2024-08-05T17:31:38.696000Z,80 Clinton St (North of College),0.0,0,True,1722878979,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7208,
8,5,5dd14c8888280d1274f6ad3e04f6d6cd,43.651281,-79.411717,Claremont St / Dundas St W,2024-08-05T17:31:38.744000Z,Claremont St / Dundas St W,0.0,0,True,1722879000,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,13,7206,
6,9,d7bb48a755f69109f6584df0a207c9b2,43.65277778,-79.42972222,Rusholme Park Cres / College St,2024-08-05T17:31:38.755000Z,Rusholme Park Cres / College St,0.0,0,True,1722878965,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7205,
8,9,e53f168eadc3a7e3b9704193c739cb12,43.655,-79.418889,College St / Crawford St,2024-08-05T17:31:38.764000Z,College St / Crawford St,0.0,0,True,1722879039,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7204,
3,15,3e05658e4bcad33e9d606744235dadcc,43.663912,-79.327987,Queen St E / Alton Av,2024-08-05T17:31:38.947000Z,Queen St E / Alton Av,0.0,0,True,1722879063,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7336,
11,3,ab92855299769ca50b1354e489b31a31,43.6462176,-79.3855048,Simcoe St / Wellington St W North,2024-08-05T17:31:38.965000Z,Simcoe St / Wellington St 2,0.0,0,True,1722878956,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7334,
11,8,20671fface2f37dd6d2d4263534c29e5,43.69595,-79.328535,Coxwell Ave / Plains Rd,2024-08-05T17:31:38.985000Z,Coxwell Ave / Plains Rd,0.0,0,True,1722879080,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7331,
13,2,67862da2d3680a6eaa417b8ce2d945d4,43.6753188,-79.3462789,Carlaw Ave / Strathcona Ave,2024-08-05T17:31:38.994000Z,Carlaw Ave / Strathcona Ave,0.0,0,True,1722878909,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7339,
9,10,f42363acf4af847ca6fcdbe9b48c8290,43.637981,-79.424146,Liberty St / Fraser Ave Green P,2024-08-05T17:31:39.108000Z,Liberty St / Fraser Ave Green P,0.0,0,True,1722879042,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7112,
8,1,3c85f738ad60e03252f1d62fec2f34d6,43.640885,-79.416379,King St W / Douro St,2024-08-05T17:31:39.112000Z,King St W / Douro St,0.0,0,True,1722879072,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7111,
2,10,c7948cf5155f3ddaefa9a8279f203b5a,43.6552778,-79.36583333333333,Queen St E / Berkeley St,2024-08-05T17:31:39.123000Z,Queen St E / Berkeley St,0.0,2,True,1722878950,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7110,
12,15,13e6abf323682b291aadb3371ce32cc7,43.664524,-79.36793,Carlton St / Parliament St,2024-08-05T17:31:39.160000Z,Carlton St / Parliament St,0.0,0,True,1722878989,15,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7114,
7,7,e46a04a7825e44fa858bc0cb00a4458a,43.665867,-79.362506,Sumach St / Carlton St (Riverdale Farm),2024-08-05T17:31:39.164000Z,Sumach St / Carlton St (Riverdale Farm),0.0,0,True,1722879006,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7119,
8,11,5db77b72334a7b8823a28662a03f8e38,43.648575,-79.380042,King St W / Bay St (East Side),2024-08-05T17:31:39.171000Z,King St W / Bay St (East Side),0.0,0,True,1722878974,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7118,
2,11,c955acbcda8513471837f2aa55a98fb1,43.643473,-79.390477,Front St W / Blue Jays Way,2024-08-05T17:31:39.198000Z,Front St W / Blue Jays Way,0.0,0,True,1722878996,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7059,
10,17,6d07f3c1d79ff6816c5c04a7def6e6eb,43.645859,-79.38783,Metro Hall Plaza,2024-08-05T17:31:39.205000Z,Metro Hall Plaza,,0,True,1722879079,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,27,7053,
4,5,019e5937c3fc120cee906770bca8fa69,43.640722,-79.391051,Navy Wharf Crt / Bremner Blvd,2024-08-05T17:31:39.271000Z,Navy Wharf Ct. / Bremner Blvd.,0.0,0,True,1722878953,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,9,7054,
14,1,3754aff9599513c7ba4e4649ea3818dd,43.66207,-79.37617,Jarvis St / Carlton St,2024-08-05T17:31:39.301000Z,Jarvis St / Carlton St,0.0,0,True,1722879047,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7055,
1,10,e0ae749c309ee887012688bbd69c8b10,43.660206,-79.3244,Lake Shore Blvd E / Knox Ave,2024-08-05T17:31:39.424000Z,Lake Shore Blvd E / Knox Ave,0.0,0,True,1722879020,10,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7319,
5,10,ee45e3b6a9f07f4581d82c06d9bd5f51,43.668633,-79.291162,Hubbard Blvd / Glen Manor Dr,2024-08-05T17:31:34.892000Z,Hubbard Blvd. / Glen Manor Dr.,0.0,2,True,1722879007,8,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7318,
2,9,af0a7227a67fe55fb0c12597326e6b3b,43.665801,-79.384796,Yonge St / Dundonald St - SMART,2024-08-05T17:31:39.826000Z,Yonge St / Dundonald St,0.0,0,True,1722879084,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,12,7272,
13,5,4f8770c2a0ee3962babd83913df2e99c,43.668153,-79.38891,Bay St / Charles St W - SMART,2024-08-05T17:31:39.830000Z,Bay St / Charles St W,0.0,0,True,1722878913,5,"['key', 'transitcard', 'phone']",False,1,1,20,7273,
17,2,f0af815a9e6c12bd0382843e03fd322f,43.7063473,-79.40161,Eglinton Ave W / Henning Ave SMART,2024-08-05T17:31:39.980000Z,Eglinton Ave W / Henning Ave SMART,0.0,0,True,1722878981,2,"['key', 'transitcard', 'phone']",False,1,1,20,7371,
9,25,b3786025b3e4a46d9a21d6b82087cd12,43.6978701,-79.39419,Balliol St / Yonge St  SMART,2024-08-05T17:31:40.028000Z,Balliol St / Yonge St SMART,0.0,1,True,1722879061,24,"['key', 'transitcard', 'phone']",False,1,1,35,7377,
14,3,44bdbe8a2ac75fbe4cc0edf41fe1d4fa,43.696708,-79.40045,Frobisher Ave / Lascelles Blvd,2024-08-05T17:31:40.061000Z,Frobisher Ave / Lascelles Blvd,0.0,0,True,1722878916,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7376,
9,1,ba979c39b60f1144fc9dd91faaeeea64,43.6476616,-79.37549,Front St E / Scott St,2024-08-05T17:31:40.076000Z,Front St E / Scott St,0.0,0,True,1722878996,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7375,
11,8,eb9f4cf130feebf9af0dc0225411eb98,43.6487245,-79.36839,Frederick St / The Esplanade,2024-08-05T17:31:40.105000Z,Frederick St / The Esplanade,0.0,1,True,1722879053,7,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7374,
27,12,52d497af695140c759b28d7bf63e94f4,43.64852,-79.380576,King St W / Bay St (West Side),2024-08-05T17:31:40.455000Z,King St W / Bay St (West Side),0.0,1,True,1722878911,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,39,7015,
8,5,ee2e9277d3e8a86acbfdda0e395d1378,43.656026,-79.385327,Elizabeth St / Edward St (Bus Terminal),2024-08-05T17:31:40.470000Z,Elizabeth St / Edward St (Bus Terminal),0.0,0,True,1722878925,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7012,
16,1,90d36d6e81fff926a434e196e0a43d53,43.645323,-79.395003,King St W / Spadina Ave,2024-08-05T17:31:40.509000Z,King St W / Spadina Ave,0.0,0,True,1722878977,1,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7010,
9,5,14d5d7e0f5a8e23c9b50f62ea39f725c,43.677778,-79.405556,Glen Edyth Dr / Davenport Rd,2024-08-05T17:31:40.806000Z,Glen Edyth Dr / Davenport Rd,0.0,1,True,1722878931,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7139,
31,12,3bfbe7d9edced07da6dd283495fb8170,43.641646,-79.375308,Queens Quay / Yonge St,2024-08-05T17:31:40.816000Z,Queens Quay / Yonge St,0.0,0,True,1722878924,12,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,47,7168,
3,5,58c0d439a59414e5e23bf5021e264d79,43.646162,-79.378912,Front St W / Bay St (North Side),2024-08-05T17:31:40.824000Z,Front St W / Bay St (North Side),0.0,0,True,1722878987,5,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,11,7169,
9,6,f36d8ed5ff407fc4eab6c9cc344661f9,43.687323,-79.304848,Danforth Ave / Westlake Ave,2024-08-05T17:31:40.835000Z,Danforth Ave / Westlake Ave,0.0,0,True,1722879031,6,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7085,
13,9,15fc89637ebe1c3e63fbe123d70819ee,43.668991,-79.379385,Jarvis St / Isabella St,2024-08-05T17:31:40.868000Z,Jarvis St / Isabella St,0.0,0,True,1722879062,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7031,
13,2,ef0363fb67db85c62cfe83b7032ade5b,43.6622222,-79.3825,Yonge St / Wood St,2024-08-05T17:31:40.901000Z,Yonge St / Wood St,0.0,0,True,1722878943,2,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7163,
9,9,9fcbcd2e313ddf16bc7200bede80e9a6,43.64333333333333,-79.40555555555557,King St W / Tecumseth St,2024-08-05T17:31:40.909000Z,King St W / Tecumseth St,0.0,0,True,1722879014,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7160,
18,4,f5506a406fb49a19088bedd1d8e9cd2f,43.6575,-79.39527777777778,Beverley St / College St,2024-08-05T17:31:40.929000Z,Beverley St / College St,0.0,0,True,1722878961,4,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7161,
10,9,fc62f74abe3d79fa430f55f6f56e5e3a,43.657424,-79.381019,Gould St / Yonge St (TMU),2024-08-05T17:31:40.941000Z,Gould St / Yonge St (Ryerson University),0.0,0,True,1722878970,9,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,23,7164,
6,12,4b13a471170e0768fe5e1ca0b30fde8d,43.64595,-79.378761,Front St W / Bay St (South Side),2024-08-05T17:31:40.960000Z,Front St W / Bay St (South Side),0.0,1,True,1722878941,11,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7283,
19,2,5e8bf46c90fa957882beddfb6625870b,43.668427,-79.38725,Charles St W / Balmuto St - SMART,2024-08-05T17:31:40.996000Z,Charles St W / Balmuto St,0.0,1,True,1722878989,1,"['key', 'transitcard', 'phone']",False,1,1,24,7281,
18,1,3ba9b248dbb5b0ffa30ec9807f14476c,43.669604,-79.381171,Charles St E / Jarvis St - SMART,2024-08-05T17:31:41.009000Z,Charles St E / Jarvis St,0.0,0,True,1722878975,1,"['key', 'transitcard', 'phone']",False,1,1,20,7280,
3,11,0690f86b4ecb172570d8e08b5f9004c3,43.661673,-79.337789,Queen St E / Pape Ave - SMART,2024-08-05T17:31:41.020000Z,Queen St E / Pape Ave,0.0,0,True,1722879061,11,"['key', 'transitcard', 'phone']",False,1,1,15,7287,
6,12,9796c16b7ac90260d9f033ba4735acea,43.665656,-79.352055,Gerrard St E / Broadview Ave  - SMART,2024-08-05T17:31:41.037000Z,Gerrard St E / Broadview,0.0,0,True,1722879077,12,"['key', 'transitcard', 'phone']",False,1,1,18,7286,
2,17,abbcc3b45ad10472c3ec35ce3fb6e078,43.6308933,-79.4722622,Humber Bay Shores Park East,2024-08-05T17:31:41.107000Z,Humber Bay Shores Park East,0.0,0,True,1722879072,17,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,22,7289,
11,19,ec48a65298b460584afe2586c15c360c,43.6224434,-79.480284,Humber Bay Shores Park West,2024-08-05T17:31:41.117000Z,Humber Bay Shores Park West,0.0,0,True,1722879009,19,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,31,7288,
9,4,21982c325ac8d5dcc146b350aa0e8298,43.66986,-79.398443,Taddle Creek Park,2024-08-05T17:31:41.144000Z,Taddle Creek Park,0.0,1,True,1722878941,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,15,7131,
12,11,82748c8c8a714dd216bcd4c636585556,43.659471,-79.350325,Thompson St / Broadview Ave - SMART,2024-08-05T17:31:41.276000Z,Thompson St / Broadview Ave,0.0,0,True,1722878983,11,"['key', 'transitcard', 'phone']",False,1,1,24,7236,
15,3,16658c808dda522274b99346e8f815fb,43.650492,-79.450842,Roncesvalles Ave / Marmaduke St,2024-08-05T17:31:41.292000Z,Roncesvalles Ave / Marmaduke St,0.0,0,True,1722879032,3,"['key', 'transitcard', 'creditcard', 'phone']",True,1,1,19,7234,
6,9,4d985c0489e4b123e499fcaa4b70e32e,43.640255,-79.439223,Queen St W  /  Fuller Ave - SMART,2024-08-05T17:31:41.310000Z,Queen St W / Fuller Ave,0.0,0,True,1722878961,9,"['key', 'transitcard', 'phone']",False,1,1,16,7232,
