foursquare_id,ll,venue_ll,name,address,category
4ddbe8697d8b771c0b09b885,"43.657763,-79.389165","43.653373,-79.395322",Dim Sum King,421 Dundas St W,Cantonese Restaurant
4ad4c05ff964a52048f720e3,"43.657763,-79.389165","43.654834,-79.386017",Hemispheres Restaurant & Bistro,108 Chestnut Cres,Bistro
4b50856ff964a520f62527e3,"43.657763,-79.389165","43.657163,-79.384097",Eggsmart,645 Bay St,Restaurant
4ad949def964a520991921e3,"43.657763,-79.389165","43.658218,-79.381927",Bar+ Karaoke Lounge,360 Yonge St,Karaoke Bar
4ae29039f964a520078f21e3,"43.657763,-79.389165","43.654366,-79.391693",Village Idiot Pub,126 Mc Caul St,Lounge
4f4cee23e4b05b49b42c92a9,"43.657763,-79.389165","43.657359,-79.387588",Jugo Juice,555 University Ave,Restaurant
4ae7391ef964a52087a921e3,"43.657763,-79.389165","43.658983,-79.388408",Druxy's,200 Elizabeth St,Deli
54fb2f8d498e724a96c14f91,"43.657763,-79.389165","43.661142,-79.386507",Tosto Quickfire Pizza Pasta,800 Bay St,Italian Restaurant
5293ebf411d2f044f678efd8,"43.657763,-79.389165","43.658166,-79.381872",McDonald's,356 Yonge St,Burger Joint
4af5c3c0f964a5208dfc21e3,"43.657763,-79.389165","43.664661,-79.387535",Tim Hortons,56 Wellesley St W,"Cafe, Coffee, and Tea House"
5ec042e924a45f00086563df,"43.657763,-79.389165","43.654425,-79.391656",Dzo,317 Dundas St W,Vietnamese Restaurant
5e5ab2550e438900083dd2b6,"43.657763,-79.389165","43.655793,-79.393697",Yuugi Izakaya,49 Baldwin St,Japanese Restaurant
5dbf58ee4fdff00008edea5a,"43.656729,-79.382736","43.65689,-79.376245",Kyoto Katsugyu,134 Dundas St E,Japanese Restaurant
4aefac72f964a520ded921e3,"43.656729,-79.382736","43.656317,-79.378726",Imperial Pub,54 Dundas St E,Beer Bar
5c05e467b3c961002c786c52,"43.656729,-79.382736","43.649804,-79.380307",Louix Louis,325 Bay St,Cocktail Bar
4c6c1827c7edb713adee0ce7,"43.656729,-79.382736","43.651517,-79.379131",Tim Hortons,1 Richmond St W,"Cafe, Coffee, and Tea House"
5e0b7e1e4875100008e5f13c,"43.664467,-79.414783","43.664049,-79.415262",Ninetails Coffee Bar,651 Bloor St W,Coffee Shop
4c7be89283a7bfb7637d8ff8,"43.664467,-79.414783","43.664876,-79.413149",Snakes & Lattes,600 Bloor St W,Café
5a9ae543b6eedb376f9a13ed,"43.664467,-79.414783","43.664557,-79.412911",Rustle & Still Café,605 Bloor St W,Café
4b11b1f2f964a520778223e3,"43.664467,-79.414783","43.664553,-79.414501",Korean Village Restaurant,628 Bloor St W,BBQ Joint
4ada53e5f964a520592121e3,"43.664467,-79.414783","43.663758,-79.416945",Buk Chang Dong Soon Tofu,691 Bloor St W,Korean Restaurant
4ad4c05cf964a520cdf520e3,"43.664467,-79.414783","43.665097,-79.410893",Insomnia Restaurant and Lounge,563 Bloor St W,Restaurant
56cd21a8498eb21aed7c061c,"43.664467,-79.414783","43.663785,-79.416575",Basecamp Climbing,677 Bloor St W,Rock Climbing Spot
4b41079ff964a520b0bf25e3,"43.664467,-79.414783","43.664775,-79.420709",Christie Pits Park,750 Bloor St W,Park
4adb5e5af964a520842621e3,"43.664467,-79.414783","43.660163,-79.415435",Sam James Coffee Bar,297 Harbord St,Café
4adb969ef964a520332921e3,"43.664467,-79.414783","43.663179,-79.42181",Banjara Indian Cuisine,796 Bloor St W,Indian Restaurant
57817461498e4ac40d24a6d6,"43.664467,-79.414783","43.665421,-79.408747",Crafty Coyote,511 Bloor St W,Beer Bar
56466b66498e2673f2f4bb3a,"43.664467,-79.414783","43.665051,-79.410745",Kinka Izakaya Bloor,559 Bloor St W,Japanese Restaurant
5b3d62c9270ee7002c7de12e,"43.664467,-79.414783","43.662222,-79.423387",Paradise Grapevine,841 Bloor St W,Wine Bar
571aca9a498e3e958ace849a,"43.664467,-79.414783","43.669631,-79.413395",El Pocho Antojitos Bar,2 Follis Ave,Bar
4b58a308f964a520db6228e3,"43.664467,-79.414783","43.66642,-79.40582",Cobs Bread,370 Bloor St W,Bakery
4add4a97f964a520d26421e3,"43.664467,-79.414783","43.661693,-79.408292",Pizza Gigi,189 Harbord St,Pizzeria
4ae389f1f964a520669621e3,"43.664467,-79.414783","43.665589,-79.409522",New Generation Sushi,486 Bloor St W,Sushi Restaurant
4addeeb6f964a5206a6621e3,"43.664467,-79.414783","43.66546,-79.408987",Sushi on Bloor,515 Bloor St W,Sushi Restaurant
4fe51ae2e4b0bdc4f40dae87,"43.664467,-79.414783","43.666176,-79.406857",Famoso Italian Pizzeria - Annex,386 Bloor St W,Pizzeria
5a404aba61e53b224f62f827,"43.664467,-79.414783","43.665833,-79.408485",Victory Cafe,440 Bloor St W,Beer Bar
4af5a445f964a520b4fa21e3,"43.664467,-79.414783","43.670004,-79.41598",Vermont Square Park,819 Palmerston Ave,Playground
4c79b92d794e224b6ca36628,"43.664467,-79.414783","43.664969,-79.41265",Arisu,584 Bloor St W,BBQ Joint
4aeba2a9f964a5200ac421e3,"43.664467,-79.414783","43.663723,-79.418202",Baskin-Robbins,726 Bloor St W,Ice Cream Parlor
4c50ee5ad2a7c9b6c4025710,"43.664467,-79.414783","43.664367,-79.416294",Pour Boy Pub,666 Manning Ave,Pub
4ad88e03f964a520451221e3,"43.664467,-79.414783","43.665783,-79.407636",Future Bistro,483 Bloor St W,Bakery
52abf8fd498ea8d054a1c202,"43.664467,-79.414783","43.66533,-79.411538",Coda,794 Bathurst St,Night Club
4b11c343f964a5201f8423e3,"43.664467,-79.414783","43.666276,-79.406265",St. Louis Bar and Grill,376 Bloor St W,BBQ Joint
4ad4c05cf964a5201df620e3,"43.664467,-79.414783","43.665157,-79.410061",Paupers Pub,539 Bloor St W,Pub
633ec2e87f860075d1d71fc0,"43.664467,-79.414783","43.66470609200628,-79.41454644189024",Mary Brown's Chicken,636 Bloor St W,Fried Chicken Joint
5802cecdd67c985002309b31,"43.664467,-79.414783","43.664434,-79.41537",MaMa Chef Korean Restaurant,648 Bloor St W,Korean Restaurant
594dda2c037be13aa5c1f160,"43.664467,-79.414783","43.664115,-79.415132",Jin Dal Lae,647 Bloor St W,Korean Restaurant
59436193061b51682c6860d0,"43.664467,-79.414783","43.664712,-79.413871",Ka-Chi,2322 Bloor St W,Korean Restaurant
eb97bc0c050d4e1a06886fa2,"43.664467,-79.414783","43.664204,-79.416222",Greek in the Village,664 Bloor St W,Greek Restaurant
613a2fab5995a10f5755e8ca,"43.664467,-79.414783","43.665219,-79.411521",JJIN Toast,792 Bathurst St,Korean Restaurant
4ccc93662dc43704cb8dc808,"43.664467,-79.414783","43.666578,-79.411364",Ed and Anne Mirvish Parkette,843 Bathurst,Park
4af5ae7bf964a52039fb21e3,"43.664467,-79.414783","43.663827,-79.418312",Tim Hortons,726 Bloor St W,"Cafe, Coffee, and Tea House"
52b88ea7498edc5084ed3f84,"43.664467,-79.414783","43.664145,-79.416259",Kinton Ramen,668 Bloor St W,Ramen Restaurant
62da00ccae3cf0256a1b5a81,"43.664467,-79.414783","43.660366,-79.418039",Bickford Park,Address not available,Park
4bca0d77b6c49c74b1a08f91,"43.664467,-79.414783","43.659482,-79.413222",Healey Willan Park,504 Euclid Ave,Park
4bc21bb5b492d13a9ff8a660,"43.664467,-79.414783","43.668709,-79.410628",St. Alban's Square,90 Howland Ave,Park
4de8238ee4cd157353ef88a9,"43.664467,-79.414783","43.66677,-79.407185",Joseph Burr Tyrell Park,357 Brunswick Ave,Playground
4c4c6b9c9e6dbe9ad226770d,"43.664467,-79.414783","43.658935,-79.418418",Art Eggleton Park,323 Harbord St,Park
6372056ae2e143830d0bd9e3,"43.664467,-79.414783","43.665484,-79.410207","The Londoners Pub: boire, manger, danser, bouger & Grill Inc",500 Bloor St W,Restaurant
dfc981ecd270426cb4cb0ea8,"43.664467,-79.414783","43.665117,-79.407529",The Saturday Songwriters Circus,292 Brunswick Ave,Concert Hall
4af6de52f964a520b20322e3,"43.675492,-79.388858","43.676047,-79.390004",Ramsden Park,1 Ramsden Rd,Park
4ad88fa9f964a520511221e3,"43.675492,-79.388858","43.6771,-79.389423",Black Camel,4 Crescent Rd,BBQ Joint
4af30f13f964a52030ea21e3,"43.675492,-79.388858","43.671035,-79.390983",Trattoria Nervosa,75 Yorkville Ave,Italian Restaurant
4ad4c05df964a5204df620e3,"43.675492,-79.388858","43.677673,-79.390029",The Rebel House,1068 Yonge St,Bar
51f70ed7498e22ab07725a43,"43.675492,-79.388858","43.68005,-79.390549",Terroni,1095 Yonge St,Italian Restaurant
4bba7d86cf2fc9b62ba6a102,"43.675492,-79.388858","43.670771,-79.392297",Summer's Sweet Memories Inc,101 Yorkville Ave,Ice Cream Parlor
4ad4c05ff964a5203af720e3,"43.675492,-79.388858","43.670734,-79.391262",Yamato Japanese Restaurant,18 Bellefair Ave,Sushi Restaurant
5282572111d2f33612220715,"43.675492,-79.388858","43.681714,-79.391609",Boxcar Social,1208 Yonge St,Wine Bar
4b58e22af964a520c27028e3,"43.675492,-79.388858","43.673366,-79.388267",Crown & Dragon Pub,890 Yonge St,Sports Bar
5b2d934e59c423002c0c6db6,"43.675492,-79.388858","43.669622,-79.388793",Eataly Toronto,55 Bloor St W,Restaurant
506f75b5e4b010c1ae9b2b77,"43.675492,-79.388858","43.671664,-79.390054",Café Boulud,60 Yorkville Ave,French Restaurant
4c2bd80e57a9c9b6b796f667,"43.675492,-79.388858","43.678711,-79.390429",Quanto Basta,1112 Yonge St,Italian Restaurant
502441e5e4b069d5af657ee2,"43.675492,-79.388858","43.671722,-79.38693",Balzac's Coffee,789 Yonge St,Café
5b720ce2e17910002c42733f,"43.675492,-79.388858","43.669946,-79.393615",Alobar Yorkville,162 Cumberland St,Restaurant
524c6ea511d207bb0817c28e,"43.675492,-79.388858","43.669692,-79.393247",Nespresso Boutique Bar,159 Cumberland St,Café
618dc35b3dd8160ca944ac3b,"43.675492,-79.388858","43.674267,-79.39828",MIMI Chinese,265 Davenport Rd,Chinese Restaurant
4b02a076f964a520234922e3,"43.675492,-79.388858","43.670815,-79.393239",One Restaurant,116 Yorkville Ave,Lounge
4f9b0e84e4b0d04dbf9767ee,"43.675492,-79.388858","43.670607,-79.393019",The Oxley,121 Yorkville Ave,Bar
4ad4c05df964a52054f620e3,"43.675492,-79.388858","43.670065,-79.392746",Hemingway's Restaurant,142 Cumberland St,Restaurant
57323c4b498ec73aa1b8e3ac,"43.675492,-79.388858","43.670011,-79.393485",Bar Reyna,158 Cumberland St,Restaurant
51644249e4b0adc5d22d0257,"43.675492,-79.388858","43.669327,-79.385893",Salad House,13 Hayden St,Mediterranean Restaurant
57941784498e2ae70c5c197b,"43.675492,-79.388858","43.670314,-79.392411",Goldstruck Coffee,130 Cumberland St,Café
4b6b4014f964a52025fc2be3,"43.675492,-79.388858","43.670507,-79.393611",Cibo Wine Bar - Yorkville,133 Yorkville Ave,Wine Bar
4d7c569786cfa1438065c8a0,"43.675492,-79.388858","43.671101,-79.390853",Utsav,69 Yorkville Ave,Indian Restaurant
4ae8b8bff964a520afb121e3,"43.675492,-79.388858","43.67058,-79.38642",Booster Juice,2 Bloor St W,Restaurant
4adf33cff964a520487821e3,"43.675492,-79.388858","43.671053,-79.388413",Pilot Tavern,22 Cumberland St,Bar
4ada0042f964a520111d21e3,"43.675492,-79.388858","43.670834,-79.386788",Jack Astor’s,2 Bloor St E,Restaurant
5605d124498e0f46d602ee3a,"43.675492,-79.388858","43.671159,-79.387729",Kathmandu Restaurant,12 Cumberland St,Himalayan Restaurant
4bd62daf6798ef3b99c8648d,"43.675492,-79.388858","43.675715,-79.389156",Budd Sugarman Park,Address not available,Park
4b679ab8f964a5204a572be3,"43.675492,-79.388858","43.670813,-79.390947",Vaticano Trattoria,25 Bellair St,Italian Restaurant
4ad7aa0bf964a520770d21e3,"43.675492,-79.388858","43.669144,-79.386098",Ginger Restaurant,695 Yonge St,Chinese Restaurant
4ad4c063f964a52024f820e3,"43.675492,-79.388858","43.669812,-79.388496",Manulife Centre,55 Bloor St W,Bagel Shop
4e10aa9cfa769d21e9e65582,"43.675492,-79.388858","43.671856,-79.38508",Subway,20 Bloor St E,Deli
57d3f425498e0a640dc8999d,"43.675492,-79.388858","43.670336,-79.394426",STK Steakhouse,153 Yorkville Ave,Cocktail Bar
51f14b06498e9f95ad340195,"43.675492,-79.388858","43.675527,-79.388658",Spring Cafe Bistro,931 Yonge St,Restaurant
5fb17fb6d576842485470862,"43.675492,-79.388858","43.668805,-79.392311",Amal Restaurant,131 Bloor St W,Lebanese Restaurant
4f884dd5e4b0e67b840900d3,"43.675492,-79.388858","43.672013,-79.385245",Pizza Hut,810 Church St,Pizzeria
61218d0ea313105ffb620ca0,"43.675492,-79.388858","43.669986,-79.383005",A&W Restaurant,642 Church St,American Restaurant
4adcc289f964a520812f21e3,"43.675492,-79.388858","43.669642,-79.388516",Scaccia Restaurant,55 Bloor St W,Diner
4b01f8cef964a520e84622e3,"43.675492,-79.388858","43.670966,-79.382647",Tim Hortons,175 Bloor St E,"Cafe, Coffee, and Tea House"
5d71504374f7d80008b792cd,"43.675492,-79.388858","43.669581,-79.386261",Chick-Fil-A,709 Yonge St,Fast Food Restaurant
5dec6de1df2c9e0008abadbd,"43.675492,-79.388858","43.6777,-79.389659",Mineral,1027 Yonge St,Café
4cb09430cbab236a5a8ca173,"43.675492,-79.388858","43.674605,-79.385892",Lawren Harris Park,ROSEDALE VALLEY Rd,Park
4aed0a88f964a520e0cc21e3,"43.675492,-79.388858","43.678471,-79.389876",Quail & Firkin,1055 Yonge St,Pub
5b254cbe0868a2002cb96bf7,"43.675492,-79.388858","43.676493,-79.392367",Ramsden Park Playground,Address not available,Playground
56c743c7498e7033ff262ce2,"43.675492,-79.388858","43.672757,-79.388919",The Bhoj Fine Indian Cuisine,21 Davenport Rd,Indian Restaurant
621d24a171e1fe0c3d296db4,"43.675492,-79.388858","43.6724265,-79.3878312",Mary Brown's Chicken,10870 Yonge St,Fried Chicken Joint
4ae8ee4bf964a52078b321e3,"43.675492,-79.388858","43.670966,-79.382647",The Bishop and Belcher,175 Bloor St E,Pub
4dd5c8762271c5d36d13e5c1,"43.674991,-79.396273","43.675966,-79.40117",Playa Cabana,111 Dupont St,Fast Food Restaurant
4b086bf3f964a520800b23e3,"43.674991,-79.396273","43.675034,-79.400086",Le Paradis Brasserie Bistro,166 Bedford Rd,Bistro
4adf787cf964a520e57a21e3,"43.674991,-79.396273","43.667916,-79.396051",Koerner Hall,273 Bloor St W,Concert Hall
4ad4c061f964a520a5f720e3,"43.674991,-79.396273","43.681397,-79.399839",Scaramouche Restaurant Pasta Bar & Grill,1 Benvenuto Pl,French Restaurant
4ba79edaf964a52020a339e3,"43.674991,-79.396273","43.667916,-79.396051",B Expresso Bar,273 Bloor W Grnd,Coffee Shop
4d407afca799ba7a9bd9d160,"43.674991,-79.396273","43.679991,-79.390586",Terroni,1095 Yonge St,Italian Restaurant
4ad4c060f964a52051f720e3,"43.674991,-79.396273","43.669179,-79.394896",Morton's the Steakhouse,4 Rd Ave,Steakhouse
4ade974ef964a520717621e3,"43.674991,-79.396273","43.67566,-79.403834",Pour House Irish Pub,182 Dupont St,Pub
4ad90125f964a520071721e3,"43.674991,-79.396273","43.669168,-79.397373",Duke of York,39 Prince Arthur Ave,Pub
4ad4c060f964a5204af720e3,"43.674991,-79.396273","43.669902,-79.39576",The Host Fine Indian Cuisine,14 Prince Arthur Ave,Indian Restaurant
4acfa36ef964a5201fd520e3,"43.674991,-79.396273","43.668194,-79.397638",Tim Hortons,246 Bloor St W,"Cafe, Coffee, and Tea House"
4b4b580ef964a520319826e3,"43.674991,-79.396273","43.675673,-79.40365",Martino Pizza Inc,178 Dupont St,Pizzeria
4bb114c1f964a520b5783ce3,"43.674991,-79.396273","43.676669,-79.396137",Ramsden Park Off Leash Area,Pears Ave,Dog Park
5f518bb45b098177714c0a17,"43.674991,-79.396273","43.672351,-79.396057",Blu Ristorante,90 Ave Rd,Italian Restaurant
4b0e9df5f964a520fd5823e3,"43.674991,-79.396273","43.668754,-79.395343",McDonald's,196 Bloor St W,Burger Joint
57eaa6f4cd101e92ded0b932,"43.674991,-79.396273","43.6716861,-79.3945298",Freshii,55 Ave Rd,Vegan and Vegetarian Restaurant
4bd30e6e462cb7130f66dd07,"43.674991,-79.396273","43.672653,-79.391895",Jesse Ketchum Park,1310 Bay St,Park
4c1e8c44b4e62d7ff070de93,"43.674991,-79.396273","43.67563,-79.402707",The Kitchen Table,155 Dupont St,Restaurant
5fbd56f0fcdc41556fabfd22,"43.674991,-79.396273","43.67098,-79.392517",Aburi Hana,102 Yorkville Ave,Sushi Restaurant
4c46163e9be820a1c7bb7893,"43.674991,-79.396273","43.679654,-79.399093","Sergeant Ryan Russell Parkette, formerly Dupont Parkette",250 Rd Ave,Playground
5f5f248922e3061296204441,"43.674991,-79.396273","43.670129,-79.393411",KIBO Secret Garden,154 Cumberland St,Japanese Restaurant
4baa7b94f964a520fc6d3ae3,"43.674991,-79.396273","43.669916,-79.398661",Taddle Creek Park,Lowther Ave,Park
61871461fbc29c7bfe6cbf53,"43.674991,-79.396273","43.669959,-79.39343",156 Cumberland,156 Cumberland St,Restaurant
58a0962975e13747e99b1fa9,"43.671944,-79.387778","43.668438,-79.382665",Piedmont Coffee Bar,66 Isabella St,Café
4aada317f964a5201a6120e3,"43.671944,-79.387778","43.667172,-79.392378",Isabel Bader Theatre,93 Charles St W,Music Venue
5212b8cd498e2382091b2df9,"43.671944,-79.387778","43.667976,-79.389045",Aroma Espresso Bar,1110 Bay St,Café
5a69ba9112138476a91996f8,"43.671944,-79.387778","43.666853,-79.385172",Dal Moro's Fresh Pasta to Go,605 Yonge St,Italian Restaurant
4b205ffef964a520743124e3,"43.671944,-79.387778","43.667891,-79.385571",CAA Theatre,651 Yonge St,Theater
4aeb7523f964a5203ec221e3,"43.671944,-79.387778","43.667807,-79.385184",Artful Dodger Pub,12 Isabella St,Pub
549a179b498e4a0dda1430fc,"43.671944,-79.387778","43.668269,-79.385772",Tim Hortons,663 Yonge St,"Cafe, Coffee, and Tea House"
58f3a319419a9e1f9b0f6fcf,"43.671944,-79.387778","43.664997,-79.385999",Ramen Raijin,24 Wellesley St W,Ramen Restaurant
58233f576a80ef616dbf88ab,"43.662365,-79.351104","43.658748,-79.351339",White Lily Diner,678 Queen St E,Diner
4bb77483b35776b0b394c701,"43.662365,-79.351104","43.660455,-79.350254",St John's Bakery,153 Broadview Ave,Bakery
55637f1c498ecfe4c5dd2322,"43.662365,-79.351104","43.659683,-79.346952",Boxcar Social,4 Boulton Ave,Café
519d414a498e6cc21f677ff4,"43.662365,-79.351104","43.659775,-79.346452",Tabule,810 Queen St E,Middle Eastern Restaurant
4aeb98fff964a520a6c321e3,"43.662365,-79.351104","43.659433,-79.348081",The Comrade,758 Queen St E,Lounge
553ab5bc498e111b32cd18f5,"43.662365,-79.351104","43.658152,-79.352601",Dark Horse Espresso Bar,630 Queen St E,Café
5e0b969e063b9c000838dbc9,"43.662365,-79.351104","43.660688,-79.359455",Le Beau,665 Dundas St E,Café
4ad7e958f964a520001021e3,"43.662365,-79.351104","43.660768,-79.342027",Eds Real Scoop,920 Queen St E,Ice Cream Parlor
4ddfbaca185035f3a44e8df6,"43.662365,-79.351104","43.656071,-79.354983",Underpass Park,Eastern Ave,Playground
4ad79959f964a520990c21e3,"43.662365,-79.351104","43.65984,-79.346323",Bonjour Brioche,812 Queen St E,Bakery
4b4626fef964a5204a1826e3,"43.662365,-79.351104","43.669144,-79.352753",Rooster Coffee House,479 Broad View Ave,Café
57c0d03f498e814e3f91fb63,"43.662365,-79.351104","43.665788,-79.351801",Farside,600 Gerrard St E,Bar
5261df96498e25eda5a4432e,"43.662365,-79.351104","43.6591,-79.348029",Hi-Lo Bar,753 Queen St E,Dive Bar
4b9567c4f964a520daa034e3,"43.662365,-79.351104","43.665844,-79.349471",Que Ling Restaurant,248 Boulton Ave,Diner
59d40c3da9e40234d27cdc28,"43.662365,-79.351104","43.659057,-79.350173",Rooftop at Broadview Hotel,106 Broadview Ave,Hotel Bar
4e21f9fbcc3fee7eee221f0f,"43.662365,-79.351104","43.665842,-79.342503",The Rock Oasis Inc,388 Carlaw Ave,Rock Climbing Spot
5809380538fa964fcc2f75e6,"43.662365,-79.351104","43.659005,-79.350118",Eastbound Brewing Co,700 Queen St E,Bar
4b9ec0f0f964a52018ff36e3,"43.662365,-79.351104","43.659157,-79.344905",Jimmie Simpson Park Arena,870 Queen St E,Community and Government
5aa1f1973c858d71bd370f96,"43.662365,-79.351104","43.658816,-79.34962",Brickworks Ciderhouse,709 Queen St E,Bar
4ae0ab5ff964a520758121e3,"43.662365,-79.351104","43.658867,-79.35047",Prohibition Gastrohouse,696 Queen St E,Bar
5d300095844dd80008b34464,"43.662365,-79.351104","43.665363,-79.352248",A&W Restaurant,361 Broadview Ave,American Restaurant
4adc95f3f964a520912d21e3,"43.662365,-79.351104","43.658606,-79.350195",Sushi Bar,703 Queen St E,Sushi Restaurant
5ba55b9ae0c0c9002c29d056,"43.662365,-79.351104","43.660518,-79.343157",Eat Bkk Thai Kitchen Queen,898 Queen St E,Thai Restaurant
58ab6f3eea29b818ab66cb3e,"43.662365,-79.351104","43.664919,-79.352177",Wok & Roast Chinese BBQ,349 Broadview Ave,Chinese Restaurant
4ad79986f964a5209d0c21e3,"43.662365,-79.351104","43.660524,-79.343064",The Roy Public House,894 Queen St E,Bar
57812342cd10afc6f76161db,"43.662365,-79.351104","43.660439,-79.343472",Barrio Cerveceria,884 Queen St E,Bar
579400f5498eeafb24897f10,"43.662365,-79.351104","43.660268,-79.360604",Wendy's,615 Dundas St E,Burger Joint
4ada3d53f964a520642021e3,"43.662365,-79.351104","43.66352,-79.349009",Eastdale Playground,160 Boulton Ave,Playground
4d22173ab69c6dcbf62c7f95,"43.662365,-79.351104","43.664614,-79.354841",Tim Hortons,547 Gerrard St E,"Cafe, Coffee, and Tea House"
4caf3d4d75ebb60c4486baad,"43.662365,-79.351104","43.659955,-79.352512",Joel Weeks Park,10 Thompson St,Park
60de29dcc7642b53edab15e9,"43.662365,-79.351104","43.665218,-79.352692",Oji Seichi,354 Broadview Ave,Ramen Restaurant
609fe84d84070905953cc3e5,"43.662365,-79.351104","43.665356,-79.35234",O'somae,357 Broadview Ave,Restaurant
4bc683bb04e8b713eb3a362d,"43.662365,-79.351104","43.66493,-79.353582",Toronto Chinese Archway 中華門,Gerrard St E,Monument
5e1a25b78047a200086cd7a2,"43.662365,-79.351104","43.665685,-79.350896",Dine and Dim,633 Gerrard St E,Dim Sum Restaurant
59a1d09f8b98fd7ac6ab24a7,"43.662365,-79.351104","43.665815,-79.351431",Good Cheese,614 Gerrard St E,Restaurant
5b7e3600005ac1002c4fe8d5,"43.662365,-79.351104","43.659104,-79.349526",Pizza Nova,714 Queen St E,Pizzeria
